(36, 233)
(36, 323)
(36, 219)
(36, 1)
(36, 6)
(36, 235)
(36, 104)
(36, 155)
(36, 19)
(36, 82)
(160, 233)
(160, 31)
(160, 11)
(160, 6)
(160, 235)
(160, 104)
(20, 233)
(20, 31)
(20, 11)
(20, 6)
(20, 235)
(20, 104)
(323, 233)
(323, 123)
(323, 42)
(323, 235)
(323, 104)
(323, 68)
(323, 155)
(323, 19)
(219, 233)
(219, 123)
(219, 42)
(219, 235)
(219, 104)
(219, 68)
(219, 155)
(219, 19)
(233, 171)
(233, 123)
(233, 292)
(233, 6)
(233, 289)
(233, 235)
(233, 104)
(42, 214)
(42, 261)
(42, 44)
(42, 68)
(123, 171)
(123, 117)
(123, 292)
(123, 289)
(171, 63)
(171, 27)
(171, 117)
(171, 257)
(171, 138)
(171, 166)
(171, 289)
(63, 175)
(63, 304)
(63, 247)
(63, 166)
(27, 175)
(27, 304)
(27, 247)
(27, 166)
(175, 340)
(175, 306)
(175, 249)
(175, 57)
(175, 17)
(175, 304)
(175, 247)
(175, 166)
(175, 115)
(175, 300)
(175, 46)
(85, 340)
(85, 306)
(85, 249)
(85, 99)
(85, 57)
(85, 17)
(85, 293)
(85, 91)
(85, 347)
(85, 67)
(85, 300)
(85, 46)
(195, 42)
(195, 214)
(195, 68)
(195, 261)
(195, 44)
(195, 293)
(195, 91)
(340, 147)
(340, 23)
(340, 99)
(340, 348)
(340, 229)
(340, 49)
(340, 3)
(340, 347)
(340, 67)
(340, 162)
(340, 300)
(340, 46)
(306, 147)
(306, 23)
(306, 99)
(306, 348)
(306, 229)
(306, 49)
(306, 3)
(306, 347)
(306, 67)
(306, 162)
(306, 300)
(306, 46)
(249, 147)
(249, 23)
(249, 99)
(249, 348)
(249, 229)
(249, 49)
(249, 3)
(249, 347)
(249, 67)
(249, 162)
(249, 300)
(249, 46)
(23, 147)
(23, 348)
(23, 229)
(23, 49)
(23, 3)
(23, 162)
(23, 173)
(23, 335)
(23, 137)
(147, 173)
(147, 335)
(147, 137)
(147, 162)
(288, 55)
(288, 148)
(288, 9)
(334, 332)
(48, 273)
(48, 210)
(48, 170)
(48, 39)
(48, 37)
(48, 10)
(273, 36)
(273, 190)
(273, 82)
(273, 37)
(273, 10)
(273, 210)
(273, 170)
(273, 39)
(216, 48)
(37, 82)
(37, 235)
(37, 104)
(37, 155)
(37, 19)
(37, 36)
(37, 233)
(37, 323)
(37, 219)
(37, 121)
(37, 324)
(37, 321)
(37, 54)
(10, 82)
(10, 235)
(10, 104)
(10, 155)
(10, 19)
(10, 36)
(10, 233)
(10, 323)
(10, 219)
(10, 121)
(10, 324)
(10, 321)
(10, 54)
(82, 6)
(82, 235)
(82, 104)
(82, 155)
(82, 19)
(82, 160)
(82, 20)
(82, 233)
(82, 323)
(82, 219)
(82, 183)
(82, 275)
(82, 204)
(82, 324)
(82, 121)
(31, 165)
(31, 11)
(31, 6)
(31, 331)
(31, 4)
(31, 275)
(31, 204)
(31, 308)
(31, 75)
(165, 11)
(165, 77)
(165, 4)
(165, 331)
(155, 235)
(155, 104)
(155, 68)
(155, 233)
(155, 123)
(155, 42)
(155, 324)
(19, 235)
(19, 104)
(19, 68)
(19, 233)
(19, 123)
(19, 42)
(19, 324)
(235, 6)
(235, 289)
(235, 171)
(235, 123)
(235, 275)
(235, 204)
(104, 6)
(104, 289)
(104, 171)
(104, 123)
(104, 275)
(104, 204)
(6, 11)
(6, 289)
(6, 63)
(6, 27)
(6, 171)
(6, 123)
(6, 105)
(6, 275)
(6, 204)
(11, 289)
(11, 175)
(11, 63)
(11, 27)
(11, 171)
(11, 4)
(11, 105)
(68, 261)
(68, 44)
(68, 214)
(289, 63)
(289, 27)
(289, 117)
(289, 105)
(289, 268)
(289, 243)
(289, 134)
(289, 225)
(289, 129)
(289, 189)
(115, 347)
(115, 67)
(115, 300)
(115, 46)
(115, 85)
(115, 340)
(115, 306)
(115, 249)
(115, 193)
(115, 47)
(115, 287)
(115, 267)
(115, 24)
(300, 347)
(300, 67)
(300, 162)
(300, 147)
(300, 23)
(300, 193)
(300, 47)
(300, 122)
(46, 347)
(46, 67)
(46, 162)
(46, 147)
(46, 23)
(46, 193)
(46, 47)
(46, 122)
(347, 293)
(347, 91)
(347, 162)
(347, 147)
(347, 29)
(347, 193)
(347, 47)
(67, 293)
(67, 91)
(67, 162)
(67, 147)
(67, 29)
(67, 193)
(67, 47)
(293, 261)
(293, 44)
(293, 29)
(91, 261)
(91, 44)
(91, 29)
(261, 214)
(261, 29)
(44, 214)
(44, 29)
(162, 173)
(162, 335)
(162, 137)
(162, 15)
(335, 173)
(335, 248)
(335, 15)
(137, 173)
(137, 248)
(137, 15)
(173, 239)
(173, 30)
(173, 248)
(248, 239)
(248, 30)
(248, 118)
(239, 118)
(239, 84)
(30, 118)
(30, 84)
(118, 130)
(114, 7)
(114, 190)
(114, 283)
(114, 232)
(114, 139)
(210, 190)
(210, 82)
(210, 37)
(210, 10)
(210, 36)
(210, 121)
(210, 54)
(210, 344)
(170, 190)
(170, 82)
(170, 37)
(170, 10)
(170, 36)
(170, 121)
(170, 54)
(170, 344)
(39, 190)
(39, 82)
(39, 37)
(39, 10)
(39, 36)
(39, 121)
(39, 54)
(39, 344)
(190, 82)
(190, 37)
(190, 10)
(190, 160)
(190, 20)
(190, 36)
(190, 183)
(190, 121)
(190, 54)
(7, 61)
(7, 165)
(7, 31)
(7, 160)
(7, 20)
(7, 342)
(7, 212)
(7, 331)
(7, 308)
(7, 75)
(7, 183)
(7, 283)
(7, 232)
(61, 165)
(61, 31)
(61, 77)
(61, 331)
(61, 308)
(61, 75)
(61, 342)
(61, 212)
(54, 121)
(54, 324)
(54, 321)
(54, 82)
(54, 235)
(54, 104)
(54, 155)
(54, 19)
(121, 183)
(121, 275)
(121, 204)
(121, 324)
(121, 6)
(121, 235)
(121, 104)
(121, 155)
(121, 19)
(183, 308)
(183, 75)
(183, 275)
(183, 204)
(183, 31)
(183, 11)
(183, 6)
(183, 235)
(183, 104)
(308, 331)
(308, 4)
(308, 275)
(308, 204)
(308, 165)
(308, 11)
(308, 6)
(75, 331)
(75, 4)
(75, 275)
(75, 204)
(75, 165)
(75, 11)
(75, 6)
(331, 4)
(331, 11)
(321, 324)
(321, 223)
(321, 155)
(321, 19)
(321, 68)
(324, 235)
(324, 104)
(324, 68)
(275, 105)
(275, 11)
(275, 289)
(204, 105)
(204, 11)
(204, 289)
(4, 105)
(4, 115)
(4, 286)
(4, 349)
(4, 144)
(238, 321)
(238, 223)
(238, 68)
(238, 76)
(161, 321)
(161, 223)
(161, 68)
(161, 76)
(105, 287)
(105, 267)
(105, 24)
(105, 268)
(105, 243)
(105, 134)
(105, 225)
(105, 129)
(105, 349)
(105, 144)
(105, 128)
(223, 68)
(223, 261)
(223, 44)
(223, 293)
(223, 91)
(189, 225)
(189, 129)
(189, 280)
(225, 268)
(225, 243)
(225, 134)
(225, 313)
(225, 102)
(129, 268)
(129, 243)
(129, 134)
(129, 313)
(129, 102)
(268, 287)
(268, 267)
(268, 24)
(268, 122)
(268, 313)
(268, 128)
(268, 102)
(243, 287)
(243, 267)
(243, 24)
(243, 122)
(243, 313)
(243, 128)
(243, 102)
(134, 287)
(134, 267)
(134, 24)
(134, 122)
(134, 313)
(134, 128)
(134, 102)
(287, 122)
(287, 313)
(287, 300)
(287, 46)
(287, 162)
(287, 102)
(287, 128)
(267, 122)
(267, 313)
(267, 300)
(267, 46)
(267, 162)
(267, 102)
(267, 128)
(24, 122)
(24, 313)
(24, 300)
(24, 46)
(24, 162)
(24, 102)
(24, 128)
(193, 29)
(193, 293)
(193, 91)
(193, 162)
(193, 176)
(193, 70)
(47, 29)
(47, 293)
(47, 91)
(47, 162)
(47, 176)
(47, 70)
(313, 122)
(313, 15)
(313, 335)
(313, 137)
(313, 234)
(313, 192)
(313, 45)
(313, 182)
(313, 102)
(122, 15)
(122, 162)
(122, 173)
(122, 335)
(122, 137)
(122, 234)
(122, 192)
(122, 45)
(29, 158)
(15, 173)
(15, 248)
(15, 307)
(97, 277)
(97, 187)
(97, 84)
(97, 112)
(253, 139)
(253, 310)
(253, 114)
(253, 271)
(253, 116)
(253, 316)
(253, 81)
(253, 252)
(253, 177)
(84, 277)
(84, 187)
(84, 150)
(84, 8)
(84, 25)
(277, 150)
(277, 8)
(277, 25)
(187, 150)
(187, 8)
(187, 25)
(294, 310)
(294, 344)
(294, 146)
(294, 190)
(294, 210)
(294, 170)
(294, 39)
(294, 252)
(310, 139)
(310, 344)
(310, 114)
(310, 190)
(310, 210)
(310, 170)
(310, 39)
(310, 316)
(310, 81)
(310, 222)
(310, 252)
(139, 283)
(139, 232)
(139, 7)
(139, 190)
(139, 271)
(139, 116)
(139, 78)
(139, 222)
(139, 316)
(139, 81)
(130, 342)
(130, 212)
(130, 283)
(130, 232)
(130, 61)
(130, 7)
(130, 131)
(130, 172)
(130, 33)
(130, 227)
(130, 113)
(130, 78)
(150, 146)
(150, 329)
(150, 25)
(8, 146)
(8, 329)
(8, 25)
(146, 344)
(146, 54)
(146, 210)
(146, 170)
(146, 39)
(146, 37)
(146, 10)
(146, 110)
(344, 121)
(344, 54)
(344, 190)
(344, 82)
(344, 37)
(344, 10)
(344, 110)
(283, 342)
(283, 212)
(283, 331)
(283, 308)
(283, 75)
(283, 183)
(283, 61)
(283, 165)
(283, 31)
(283, 227)
(283, 113)
(283, 78)
(232, 342)
(232, 212)
(232, 331)
(232, 308)
(232, 75)
(232, 183)
(232, 61)
(232, 165)
(232, 31)
(232, 227)
(232, 113)
(232, 78)
(342, 331)
(342, 308)
(342, 75)
(342, 165)
(342, 31)
(342, 172)
(342, 33)
(342, 227)
(342, 113)
(212, 331)
(212, 308)
(212, 75)
(212, 165)
(212, 31)
(212, 172)
(212, 33)
(212, 227)
(212, 113)
(110, 76)
(110, 54)
(110, 324)
(110, 321)
(110, 238)
(110, 161)
(76, 321)
(76, 223)
(349, 286)
(349, 128)
(349, 287)
(349, 267)
(349, 24)
(349, 268)
(349, 243)
(349, 134)
(349, 326)
(144, 286)
(144, 128)
(144, 287)
(144, 267)
(144, 24)
(144, 268)
(144, 243)
(144, 134)
(144, 326)
(286, 176)
(286, 70)
(286, 128)
(286, 193)
(286, 47)
(286, 287)
(286, 267)
(286, 24)
(286, 326)
(280, 225)
(280, 129)
(280, 218)
(280, 159)
(280, 259)
(280, 245)
(280, 207)
(128, 102)
(128, 122)
(128, 313)
(128, 338)
(128, 339)
(128, 303)
(176, 29)
(176, 338)
(70, 29)
(70, 338)
(102, 234)
(102, 192)
(102, 45)
(102, 182)
(102, 122)
(102, 15)
(102, 339)
(102, 303)
(102, 135)
(102, 327)
(241, 182)
(241, 251)
(241, 284)
(182, 234)
(182, 192)
(182, 45)
(182, 307)
(182, 251)
(182, 327)
(234, 307)
(234, 15)
(234, 135)
(234, 327)
(192, 307)
(192, 15)
(192, 135)
(192, 327)
(45, 307)
(45, 15)
(45, 135)
(45, 327)
(284, 251)
(284, 111)
(284, 69)
(284, 127)
(284, 132)
(251, 177)
(251, 111)
(251, 69)
(251, 127)
(251, 253)
(251, 132)
(307, 177)
(307, 253)
(307, 5)
(53, 299)
(53, 84)
(53, 311)
(53, 285)
(53, 184)
(299, 112)
(299, 97)
(299, 277)
(299, 187)
(299, 84)
(299, 285)
(299, 184)
(299, 311)
(112, 277)
(112, 187)
(112, 84)
(112, 285)
(112, 184)
(127, 111)
(127, 69)
(127, 252)
(127, 310)
(127, 294)
(127, 132)
(111, 177)
(111, 316)
(111, 81)
(111, 252)
(111, 253)
(111, 139)
(111, 310)
(111, 294)
(111, 132)
(69, 177)
(69, 316)
(69, 81)
(69, 252)
(69, 253)
(69, 139)
(69, 310)
(69, 294)
(69, 132)
(177, 271)
(177, 116)
(177, 316)
(177, 81)
(177, 252)
(177, 139)
(177, 310)
(252, 316)
(252, 81)
(252, 222)
(252, 139)
(252, 344)
(316, 271)
(316, 116)
(316, 78)
(316, 222)
(316, 283)
(316, 232)
(316, 270)
(316, 103)
(316, 86)
(81, 271)
(81, 116)
(81, 78)
(81, 222)
(81, 283)
(81, 232)
(81, 270)
(81, 103)
(81, 86)
(271, 227)
(271, 113)
(271, 78)
(271, 222)
(271, 130)
(271, 342)
(271, 212)
(271, 283)
(271, 232)
(271, 87)
(271, 79)
(271, 270)
(271, 103)
(271, 86)
(116, 227)
(116, 113)
(116, 78)
(116, 222)
(116, 130)
(116, 342)
(116, 212)
(116, 283)
(116, 232)
(116, 87)
(116, 79)
(116, 270)
(116, 103)
(116, 86)
(131, 291)
(131, 71)
(131, 172)
(131, 33)
(131, 227)
(131, 113)
(131, 342)
(131, 212)
(131, 32)
(131, 258)
(131, 108)
(131, 298)
(131, 136)
(25, 329)
(25, 146)
(25, 318)
(25, 264)
(25, 228)
(222, 78)
(222, 283)
(222, 232)
(222, 308)
(222, 75)
(222, 183)
(222, 121)
(222, 270)
(222, 103)
(222, 86)
(78, 227)
(78, 113)
(78, 342)
(78, 212)
(78, 331)
(78, 308)
(78, 75)
(78, 183)
(78, 270)
(78, 103)
(78, 86)
(227, 172)
(227, 33)
(227, 331)
(227, 308)
(227, 75)
(113, 172)
(113, 33)
(113, 331)
(113, 308)
(113, 75)
(172, 291)
(172, 71)
(172, 331)
(172, 258)
(172, 108)
(33, 291)
(33, 71)
(33, 331)
(33, 258)
(33, 108)
(291, 318)
(291, 264)
(291, 228)
(291, 258)
(291, 108)
(71, 318)
(71, 264)
(71, 228)
(71, 258)
(71, 108)
(329, 110)
(329, 146)
(274, 2)
(274, 278)
(274, 35)
(274, 250)
(274, 60)
(274, 279)
(274, 317)
(274, 302)
(274, 188)
(100, 326)
(100, 286)
(100, 349)
(100, 144)
(100, 80)
(100, 96)
(199, 76)
(199, 341)
(199, 96)
(198, 76)
(198, 341)
(198, 96)
(250, 278)
(250, 35)
(250, 218)
(250, 159)
(250, 245)
(250, 207)
(250, 280)
(250, 317)
(250, 302)
(250, 345)
(250, 205)
(60, 278)
(60, 35)
(60, 218)
(60, 159)
(60, 245)
(60, 207)
(60, 280)
(60, 317)
(60, 302)
(60, 345)
(60, 205)
(278, 2)
(278, 218)
(278, 159)
(278, 245)
(278, 207)
(278, 280)
(278, 345)
(278, 205)
(278, 317)
(278, 302)
(35, 2)
(35, 218)
(35, 159)
(35, 245)
(35, 207)
(35, 280)
(35, 345)
(35, 205)
(35, 317)
(35, 302)
(2, 218)
(2, 159)
(2, 349)
(2, 144)
(2, 128)
(2, 345)
(2, 205)
(326, 176)
(326, 70)
(326, 128)
(326, 96)
(326, 191)
(245, 218)
(245, 159)
(245, 259)
(245, 345)
(245, 205)
(245, 197)
(245, 65)
(207, 218)
(207, 159)
(207, 259)
(207, 345)
(207, 205)
(207, 197)
(207, 65)
(218, 259)
(218, 102)
(218, 43)
(218, 197)
(218, 345)
(218, 205)
(159, 259)
(159, 102)
(159, 43)
(159, 197)
(159, 345)
(159, 205)
(259, 182)
(259, 241)
(259, 309)
(259, 333)
(259, 197)
(339, 338)
(339, 156)
(339, 152)
(339, 125)
(339, 135)
(339, 327)
(339, 234)
(339, 192)
(339, 45)
(339, 312)
(339, 89)
(303, 338)
(303, 156)
(303, 152)
(303, 125)
(303, 135)
(303, 327)
(303, 234)
(303, 192)
(303, 45)
(303, 312)
(303, 89)
(338, 156)
(338, 152)
(338, 125)
(338, 135)
(338, 119)
(338, 240)
(338, 89)
(338, 312)
(327, 135)
(327, 307)
(327, 255)
(135, 156)
(135, 152)
(135, 125)
(135, 164)
(135, 307)
(135, 89)
(135, 169)
(135, 255)
(156, 164)
(156, 53)
(156, 240)
(156, 169)
(156, 255)
(156, 89)
(152, 164)
(152, 53)
(152, 240)
(152, 169)
(152, 255)
(152, 89)
(125, 164)
(125, 53)
(125, 240)
(125, 169)
(125, 255)
(125, 89)
(164, 5)
(164, 53)
(164, 169)
(311, 285)
(311, 184)
(311, 112)
(311, 206)
(311, 56)
(132, 177)
(132, 316)
(132, 81)
(132, 252)
(132, 336)
(132, 328)
(132, 120)
(5, 298)
(5, 136)
(5, 87)
(5, 79)
(5, 131)
(5, 271)
(5, 116)
(285, 211)
(285, 32)
(285, 25)
(285, 260)
(285, 213)
(184, 211)
(184, 32)
(184, 25)
(184, 260)
(184, 213)
(87, 298)
(87, 136)
(87, 270)
(87, 103)
(87, 86)
(87, 131)
(87, 172)
(87, 33)
(87, 227)
(87, 113)
(87, 78)
(79, 298)
(79, 136)
(79, 270)
(79, 103)
(79, 86)
(79, 131)
(79, 172)
(79, 33)
(79, 227)
(79, 113)
(79, 78)
(298, 32)
(298, 258)
(298, 108)
(298, 291)
(298, 71)
(298, 172)
(298, 33)
(298, 227)
(298, 113)
(136, 32)
(136, 258)
(136, 108)
(136, 291)
(136, 71)
(136, 172)
(136, 33)
(136, 227)
(136, 113)
(32, 211)
(32, 318)
(32, 264)
(32, 228)
(32, 258)
(32, 108)
(32, 291)
(32, 71)
(32, 172)
(32, 33)
(32, 260)
(32, 213)
(32, 167)
(211, 318)
(211, 264)
(211, 228)
(211, 258)
(211, 108)
(211, 25)
(211, 329)
(211, 291)
(211, 71)
(211, 167)
(211, 260)
(211, 213)
(270, 227)
(270, 113)
(103, 227)
